	mH1	mH2	mH3	thetahS	thetahX	thetaSX	vs	vx
0	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1.0	1.0
1	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1.0	500.5
2	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1.0	1000.0
3	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	500.5	1.0
4	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	500.5	500.5
5	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	500.5	1000.0
6	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1000.0	1.0
7	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1000.0	500.5
8	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1000.0	1000.0
9	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1.0	1.0
10	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1.0	500.5
11	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1.0	1000.0
12	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	0.0	500.5	1.0
13	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	0.0	500.5	500.5
14	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	0.0	500.5	1000.0
15	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1000.0	1.0
16	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1000.0	500.5
17	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1000.0	1000.0
18	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1.0	1.0
19	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1.0	500.5
20	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1.0	1000.0
21	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	500.5	1.0
22	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	500.5	500.5
23	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	500.5	1000.0
24	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1000.0	1.0
25	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1000.0	500.5
26	125.09	140.0	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1000.0	1000.0
27	125.09	140.0	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1.0	1.0
28	125.09	140.0	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1.0	500.5
29	125.09	140.0	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1.0	1000.0
30	125.09	140.0	500.0	-1.5707963267948966	0.0	-1.5707963267948966	500.5	1.0
31	125.09	140.0	500.0	-1.5707963267948966	0.0	-1.5707963267948966	500.5	500.5
32	125.09	140.0	500.0	-1.5707963267948966	0.0	-1.5707963267948966	500.5	1000.0
33	125.09	140.0	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1000.0	1.0
34	125.09	140.0	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1000.0	500.5
35	125.09	140.0	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1000.0	1000.0
36	125.09	140.0	500.0	-1.5707963267948966	0.0	0.0	1.0	1.0
