	mH1	mH2	mH3	b_H3_H1H2	b_H3_H1H1	b_H3_H2H2	x_H3_H1H2	x_H3_H1H1	x_H3_H2H2	x_H3_H1H2_SM1SM2	x_H3_H1_SM1_H2_SM2	x_H3_H1_SM2_H2_SM1	x_H3_H1H1_SM1SM2	x_H3_H2H2_SM1SM2
0	1.0	125.09	126.0	0.0	0.984512712533151	0.0	0.0	1.6719232740424743	0.0	0.0	0.0	0.0	0.0	0.0
1	2.242424242424242	125.09	126.0	0.0	0.984520436820767	0.0	0.0	1.6719363916143208	0.0	0.0	0.0	0.0	0.0	0.0
2	3.484848484848485	125.09	126.0	0.0	0.9845340330383096	0.0	0.0	1.6719594810394334	0.0	0.0	0.0	0.0	0.0	0.0
3	4.727272727272728	125.09	126.0	0.0	0.9845534221984606	0.0	0.0	1.67199240817964	0.0	0.0	0.0	0.0	0.0	0.0
4	5.96969696969697	125.09	126.0	0.0	0.9845784913871692	0.0	0.0	1.6720349812815714	0.0	0.0	0.0	0.0	0.0	0.0
5	7.212121212121213	125.09	126.0	0.0	0.9846090941153872	0.0	0.0	1.6720869515739865	0.0	0.0	0.0	0.0	0.0	0.0
6	8.454545454545455	125.09	126.0	0.0	0.9846450507544984	0.0	0.0	1.6721480140072298	0.0	0.0	0.0	0.0	0.0	0.0
7	9.696969696969695	125.09	126.0	0.0	0.984686149037497	0.0	0.0	1.6722178081043437	0.0	0.0	0.0	0.0	1.8132070295461186e-06	0.0
8	10.93939393939394	125.09	126.0	0.0	0.984732144603702	0.0	0.0	1.6722959188861164	0.0	0.0	0.0	0.0	2.5388619471886342e-05	0.0
9	12.181818181818182	125.09	126.0	0.0	0.9847827615604694	0.0	0.0	1.6723818778249937	0.0	0.0	0.0	0.0	3.061483175636137e-05	0.0
10	13.424242424242424	125.09	126.0	0.0	0.9848376930308314	0.0	0.0	1.6724751637750952	0.0	0.0	0.0	0.0	3.4578236860297875e-05	0.0
11	14.666666666666666	125.09	126.0	0.0	0.9848966016511936	0.0	0.0	1.6725752038174142	0.0	0.0	0.0	0.0	3.727873040921489e-05	0.0
12	15.90909090909091	125.09	126.0	0.0	0.9849591199780132	0.0	0.0	1.6726813739504487	0.0	0.0	0.0	0.0	4.291196846905712e-05	0.0
13	17.151515151515152	125.09	126.0	0.0	0.9850248507565442	0.0	0.0	1.6727929995465918	0.0	0.0	0.0	0.0	5.003355845802132e-05	0.0
14	18.393939393939394	125.09	126.0	0.0	0.985093366998036	0.0	0.0	1.6729093554832308	0.0	0.0	0.0	0.0	5.729309034002869e-05	0.0
15	19.63636363636364	125.09	126.0	0.0	0.9851642118038754	0.0	0.0	1.6730296658441028	0.0	0.0	0.0	0.0	6.46906814894244e-05	0.0
16	20.87878787878788	125.09	126.0	0.0	0.9852368978655912	0.0	0.0	1.6731531030701885	0.0	0.0	0.0	0.0	7.386052668922572e-05	0.0
17	22.12121212121212	125.09	126.0	0.0	0.985310906557851	0.0	0.0	1.6732787864194185	0.0	0.0	0.0	0.0	8.377641757555015e-05	0.0
18	23.363636363636363	125.09	126.0	0.0	0.9853856865267606	0.0	0.0	1.673405779569289	0.0	0.0	0.0	0.0	9.375042317146964e-05	0.0
19	24.60606060606061	125.09	126.0	0.0	0.98546065165691	0.0	0.0	1.6735330871644503	0.0	0.0	0.0	0.0	0.00010378247424429347	0.0
20	25.848484848484848	125.09	126.0	0.0	0.9855351782763055	0.0	0.0	1.6736596500700551	0.0	0.0	0.0	0.0	0.00011546924082016579	0.0
21	27.09090909090909	125.09	126.0	0.0	0.9856086014266988	0.0	0.0	1.6737843390379408	0.0	0.0	0.0	0.0	0.00012792786465776714	0.0
22	28.33333333333333	125.09	126.0	0.0	0.985680209985318	0.0	0.0	1.6739059464222357	0.0	0.0	0.0	0.0	0.00014041172334007535	0.0
23	29.57575757575757	125.09	126.0	0.0	0.9857492403690398	0.0	0.0	1.6740231754876314	0.0	0.0	0.0	0.0	0.00015292065902716898	0.0
24	30.81818181818182	125.09	126.0	0.0	0.9858148684786788	0.0	0.0	1.6741346267289816	0.0	0.0	0.0	0.0	0.0001671677129472941	0.0
25	32.06060606060606	125.09	126.0	0.0	0.9858761994422393	0.0	0.0	1.674238780453043	0.0	0.0	0.0	0.0	0.00018229903186094414	0.0
26	33.303030303030305	125.09	126.0	0.0	0.9859322545816136	0.0	0.0	1.6743339746450088	0.0	0.0	0.0	0.0	0.0001974199771745029	0.0
27	34.54545454545455	125.09	126.0	0.0	0.9859819548426244	0.0	0.0	1.674418376829005	0.0	0.0	0.0	0.0	0.00021253008113299418	0.0
28	35.78787878787879	125.09	126.0	0.0	0.9860240996718866	0.0	0.0	1.6744899481962685	0.0	0.0	0.0	0.0	0.0002294292675258745	0.0
29	37.03030303030303	125.09	126.0	0.0	0.9860573399633236	0.0	0.0	1.674546397662265	0.0	0.0	0.0	0.0	0.0002473469948087062	0.0
30	38.27272727272727	125.09	126.0	0.0	0.9860801431829926	0.0	0.0	1.674585122640828	0.0	0.0	0.0	0.0	0.0002652417962050259	0.0
31	39.51515151515152	125.09	126.0	0.0	0.9860907480367872	0.0	0.0	1.674603132059753	0.0	0.0	0.0	0.0	0.00028311257723666637	0.0
32	40.75757575757576	125.09	126.0	0.0	0.9860871049508712	0.0	0.0	1.674596945283234	0.0	0.0	0.0	0.0	0.0003024305531503772	0.0
33	42.0	125.09	126.0	0.0	0.9860667969945506	0.0	0.0	1.6745624578211746	0.0	0.0	0.0	0.0	0.00032265000740683454	0.0
