	mH1	mH2	mH3	thetahS	thetahX	thetaSX	vs	vx
0	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1.0	1.0
1	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1.0	500.5
2	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1.0	1000.0
3	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	500.5	1.0
4	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	500.5	500.5
5	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	500.5	1000.0
6	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1000.0	1.0
7	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1000.0	500.5
8	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	-1.5707963267948966	1000.0	1000.0
9	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1.0	1.0
10	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1.0	500.5
11	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1.0	1000.0
12	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	0.0	500.5	1.0
13	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	0.0	500.5	500.5
14	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	0.0	500.5	1000.0
15	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1000.0	1.0
16	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1000.0	500.5
17	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	0.0	1000.0	1000.0
18	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1.0	1.0
19	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1.0	500.5
20	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1.0	1000.0
21	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	500.5	1.0
22	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	500.5	500.5
23	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	500.5	1000.0
24	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1000.0	1.0
25	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1000.0	500.5
26	100.0	125.09	500.0	-1.5707963267948966	-1.5707963267948966	1.5707963267948966	1000.0	1000.0
27	100.0	125.09	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1.0	1.0
28	100.0	125.09	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1.0	500.5
29	100.0	125.09	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1.0	1000.0
30	100.0	125.09	500.0	-1.5707963267948966	0.0	-1.5707963267948966	500.5	1.0
31	100.0	125.09	500.0	-1.5707963267948966	0.0	-1.5707963267948966	500.5	500.5
32	100.0	125.09	500.0	-1.5707963267948966	0.0	-1.5707963267948966	500.5	1000.0
33	100.0	125.09	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1000.0	1.0
34	100.0	125.09	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1000.0	500.5
35	100.0	125.09	500.0	-1.5707963267948966	0.0	-1.5707963267948966	1000.0	1000.0
36	100.0	125.09	500.0	-1.5707963267948966	0.0	0.0	1.0	1.0
37	100.0	125.09	500.0	-1.5707963267948966	0.0	0.0	1.0	500.5
38	100.0	125.09	500.0	-1.5707963267948966	0.0	0.0	1.0	1000.0
39	100.0	125.09	500.0	-1.5707963267948966	0.0	0.0	500.5	1.0
40	100.0	125.09	500.0	-1.5707963267948966	0.0	0.0	500.5	500.5
41	100.0	125.09	500.0	-1.5707963267948966	0.0	0.0	500.5	1000.0
42	100.0	125.09	500.0	-1.5707963267948966	0.0	0.0	1000.0	1.0
43	100.0	125.09	500.0	-1.5707963267948966	0.0	0.0	1000.0	500.5
44	100.0	125.09	500.0	-1.5707963267948966	0.0	0.0	1000.0	1000.0
45	100.0	125.09	500.0	-1.5707963267948966	0.0	1.5707963267948966	1.0	1.0
46	100.0	125.09	500.0	-1.5707963267948966	0.0	1.5707963267948966	1.0	500.5
47	100.0	125.09	500.0	-1.5707963267948966	0.0	1.5707963267948966	1.0	1000.0
48	100.0	125.09	500.0	-1.5707963267948966	0.0	1.5707963267948966	500.5	1.0
49	100.0	125.09	500.0	-1.5707963267948966	0.0	1.5707963267948966	500.5	500.5
50	100.0	125.09	500.0	-1.5707963267948966	0.0	1.5707963267948966	500.5	1000.0
51	100.0	125.09	500.0	-1.5707963267948966	0.0	1.5707963267948966	1000.0	1.0
52	100.0	125.09	500.0	-1.5707963267948966	0.0	1.5707963267948966	1000.0	500.5
53	100.0	125.09	500.0	-1.5707963267948966	0.0	1.5707963267948966	1000.0	1000.0
54	100.0	125.09	500.0	-1.5707963267948966	1.5707963267948966	-1.5707963267948966	1.0	1.0
55	100.0	125.09	500.0	-1.5707963267948966	1.5707963267948966	-1.5707963267948966	1.0	500.5
