	mH1	mH2	mH3	thetahS	thetahX	thetaSX	vs	vx
117	125.09	169.8018018018018	640.0	-0.129	0.226	-0.899	140.0	100.0
118	125.09	170.17617617617617	640.0	-0.129	0.226	-0.899	140.0	100.0
119	125.09	170.55055055055055	640.0	-0.129	0.226	-0.899	140.0	100.0
120	125.09	170.92492492492494	640.0	-0.129	0.226	-0.899	140.0	100.0
121	125.09	171.2992992992993	640.0	-0.129	0.226	-0.899	140.0	100.0
122	125.09	171.67367367367368	640.0	-0.129	0.226	-0.899	140.0	100.0
123	125.09	172.04804804804803	640.0	-0.129	0.226	-0.899	140.0	100.0
124	125.09	172.42242242242241	640.0	-0.129	0.226	-0.899	140.0	100.0
125	125.09	172.7967967967968	640.0	-0.129	0.226	-0.899	140.0	100.0
126	125.09	173.17117117117118	640.0	-0.129	0.226	-0.899	140.0	100.0
127	125.09	173.54554554554554	640.0	-0.129	0.226	-0.899	140.0	100.0
128	125.09	173.91991991991992	640.0	-0.129	0.226	-0.899	140.0	100.0
129	125.09	174.2942942942943	640.0	-0.129	0.226	-0.899	140.0	100.0
130	125.09	174.66866866866866	640.0	-0.129	0.226	-0.899	140.0	100.0
131	125.09	175.04304304304304	640.0	-0.129	0.226	-0.899	140.0	100.0
132	125.09	175.41741741741743	640.0	-0.129	0.226	-0.899	140.0	100.0
133	125.09	175.7917917917918	640.0	-0.129	0.226	-0.899	140.0	100.0
134	125.09	176.16616616616616	640.0	-0.129	0.226	-0.899	140.0	100.0
135	125.09	176.54054054054055	640.0	-0.129	0.226	-0.899	140.0	100.0
136	125.09	176.9149149149149	640.0	-0.129	0.226	-0.899	140.0	100.0
137	125.09	177.2892892892893	640.0	-0.129	0.226	-0.899	140.0	100.0
138	125.09	177.66366366366367	640.0	-0.129	0.226	-0.899	140.0	100.0
139	125.09	178.03803803803805	640.0	-0.129	0.226	-0.899	140.0	100.0
140	125.09	178.4124124124124	640.0	-0.129	0.226	-0.899	140.0	100.0
141	125.09	178.7867867867868	640.0	-0.129	0.226	-0.899	140.0	100.0
142	125.09	179.16116116116115	640.0	-0.129	0.226	-0.899	140.0	100.0
143	125.09	179.53553553553553	640.0	-0.129	0.226	-0.899	140.0	100.0
144	125.09	179.9099099099099	640.0	-0.129	0.226	-0.899	140.0	100.0
145	125.09	180.2842842842843	640.0	-0.129	0.226	-0.899	140.0	100.0
146	125.09	180.65865865865865	640.0	-0.129	0.226	-0.899	140.0	100.0
147	125.09	181.03303303303304	640.0	-0.129	0.226	-0.899	140.0	100.0
148	125.09	181.4074074074074	640.0	-0.129	0.226	-0.899	140.0	100.0
149	125.09	181.78178178178177	640.0	-0.129	0.226	-0.899	140.0	100.0
150	125.09	182.15615615615616	640.0	-0.129	0.226	-0.899	140.0	100.0
151	125.09	182.53053053053054	640.0	-0.129	0.226	-0.899	140.0	100.0
152	125.09	182.9049049049049	640.0	-0.129	0.226	-0.899	140.0	100.0
153	125.09	183.27927927927928	640.0	-0.129	0.226	-0.899	140.0	100.0
154	125.09	183.65365365365366	640.0	-0.129	0.226	-0.899	140.0	100.0
155	125.09	184.02802802802802	640.0	-0.129	0.226	-0.899	140.0	100.0
156	125.09	184.4024024024024	640.0	-0.129	0.226	-0.899	140.0	100.0
157	125.09	184.77677677677679	640.0	-0.129	0.226	-0.899	140.0	100.0
158	125.09	185.15115115115117	640.0	-0.129	0.226	-0.899	140.0	100.0
159	125.09	185.52552552552552	640.0	-0.129	0.226	-0.899	140.0	100.0
160	125.09	185.8998998998999	640.0	-0.129	0.226	-0.899	140.0	100.0
161	125.09	186.27427427427426	640.0	-0.129	0.226	-0.899	140.0	100.0
162	125.09	186.64864864864865	640.0	-0.129	0.226	-0.899	140.0	100.0
163	125.09	187.02302302302303	640.0	-0.129	0.226	-0.899	140.0	100.0
164	125.09	187.3973973973974	640.0	-0.129	0.226	-0.899	140.0	100.0
165	125.09	187.77177177177177	640.0	-0.129	0.226	-0.899	140.0	100.0
166	125.09	188.14614614614615	640.0	-0.129	0.226	-0.899	140.0	100.0
167	125.09	188.5205205205205	640.0	-0.129	0.226	-0.899	140.0	100.0
168	125.09	188.8948948948949	640.0	-0.129	0.226	-0.899	140.0	100.0
169	125.09	189.26926926926927	640.0	-0.129	0.226	-0.899	140.0	100.0
170	125.09	189.64364364364366	640.0	-0.129	0.226	-0.899	140.0	100.0
171	125.09	190.018018018018	640.0	-0.129	0.226	-0.899	140.0	100.0
172	125.09	190.3923923923924	640.0	-0.129	0.226	-0.899	140.0	100.0
173	125.09	190.76676676676675	640.0	-0.129	0.226	-0.899	140.0	100.0
174	125.09	191.14114114114113	640.0	-0.129	0.226	-0.899	140.0	100.0
175	125.09	191.51551551551552	640.0	-0.129	0.226	-0.899	140.0	100.0
176	125.09	191.8898898898899	640.0	-0.129	0.226	-0.899	140.0	100.0
177	125.09	192.26426426426428	640.0	-0.129	0.226	-0.899	140.0	100.0
178	125.09	192.63863863863864	640.0	-0.129	0.226	-0.899	140.0	100.0
179	125.09	193.013013013013	640.0	-0.129	0.226	-0.899	140.0	100.0
180	125.09	193.38738738738738	640.0	-0.129	0.226	-0.899	140.0	100.0
181	125.09	193.76176176176176	640.0	-0.129	0.226	-0.899	140.0	100.0
182	125.09	194.13613613613614	640.0	-0.129	0.226	-0.899	140.0	100.0
183	125.09	194.51051051051053	640.0	-0.129	0.226	-0.899	140.0	100.0
184	125.09	194.88488488488488	640.0	-0.129	0.226	-0.899	140.0	100.0
185	125.09	195.25925925925924	640.0	-0.129	0.226	-0.899	140.0	100.0
186	125.09	195.63363363363362	640.0	-0.129	0.226	-0.899	140.0	100.0
187	125.09	196.008008008008	640.0	-0.129	0.226	-0.899	140.0	100.0
188	125.09	196.3823823823824	640.0	-0.129	0.226	-0.899	140.0	100.0
189	125.09	196.75675675675677	640.0	-0.129	0.226	-0.899	140.0	100.0
190	125.09	197.13113113113113	640.0	-0.129	0.226	-0.899	140.0	100.0
191	125.09	197.5055055055055	640.0	-0.129	0.226	-0.899	140.0	100.0
192	125.09	197.87987987987987	640.0	-0.129	0.226	-0.899	140.0	100.0
193	125.09	198.25425425425425	640.0	-0.129	0.226	-0.899	140.0	100.0
194	125.09	198.62862862862863	640.0	-0.129	0.226	-0.899	140.0	100.0
195	125.09	199.00300300300302	640.0	-0.129	0.226	-0.899	140.0	100.0
196	125.09	199.37737737737737	640.0	-0.129	0.226	-0.899	140.0	100.0
197	125.09	199.75175175175175	640.0	-0.129	0.226	-0.899	140.0	100.0
198	125.09	200.1261261261261	640.0	-0.129	0.226	-0.899	140.0	100.0
199	125.09	200.5005005005005	640.0	-0.129	0.226	-0.899	140.0	100.0
200	125.09	200.87487487487488	640.0	-0.129	0.226	-0.899	140.0	100.0
201	125.09	201.24924924924926	640.0	-0.129	0.226	-0.899	140.0	100.0
202	125.09	201.62362362362364	640.0	-0.129	0.226	-0.899	140.0	100.0
203	125.09	201.997997997998	640.0	-0.129	0.226	-0.899	140.0	100.0
204	125.09	202.37237237237235	640.0	-0.129	0.226	-0.899	140.0	100.0
205	125.09	202.74674674674674	640.0	-0.129	0.226	-0.899	140.0	100.0
206	125.09	203.12112112112112	640.0	-0.129	0.226	-0.899	140.0	100.0
207	125.09	203.4954954954955	640.0	-0.129	0.226	-0.899	140.0	100.0
208	125.09	203.8698698698699	640.0	-0.129	0.226	-0.899	140.0	100.0
209	125.09	204.24424424424424	640.0	-0.129	0.226	-0.899	140.0	100.0
210	125.09	204.6186186186186	640.0	-0.129	0.226	-0.899	140.0	100.0
211	125.09	204.99299299299298	640.0	-0.129	0.226	-0.899	140.0	100.0
212	125.09	205.36736736736736	640.0	-0.129	0.226	-0.899	140.0	100.0
213	125.09	205.74174174174175	640.0	-0.129	0.226	-0.899	140.0	100.0
214	125.09	206.11611611611613	640.0	-0.129	0.226	-0.899	140.0	100.0
215	125.09	206.4904904904905	640.0	-0.129	0.226	-0.899	140.0	100.0
216	125.09	206.86486486486487	640.0	-0.129	0.226	-0.899	140.0	100.0
217	125.09	207.23923923923923	640.0	-0.129	0.226	-0.899	140.0	100.0
218	125.09	207.6136136136136	640.0	-0.129	0.226	-0.899	140.0	100.0
219	125.09	207.987987987988	640.0	-0.129	0.226	-0.899	140.0	100.0
220	125.09	208.36236236236238	640.0	-0.129	0.226	-0.899	140.0	100.0
221	125.09	208.73673673673673	640.0	-0.129	0.226	-0.899	140.0	100.0
222	125.09	209.11111111111111	640.0	-0.129	0.226	-0.899	140.0	100.0
223	125.09	209.48548548548547	640.0	-0.129	0.226	-0.899	140.0	100.0
224	125.09	209.85985985985985	640.0	-0.129	0.226	-0.899	140.0	100.0
225	125.09	210.23423423423424	640.0	-0.129	0.226	-0.899	140.0	100.0
226	125.09	210.60860860860862	640.0	-0.129	0.226	-0.899	140.0	100.0
227	125.09	210.982982982983	640.0	-0.129	0.226	-0.899	140.0	100.0
228	125.09	211.35735735735736	640.0	-0.129	0.226	-0.899	140.0	100.0
229	125.09	211.7317317317317	640.0	-0.129	0.226	-0.899	140.0	100.0
230	125.09	212.1061061061061	640.0	-0.129	0.226	-0.899	140.0	100.0
231	125.09	212.48048048048048	640.0	-0.129	0.226	-0.899	140.0	100.0
232	125.09	212.85485485485486	640.0	-0.129	0.226	-0.899	140.0	100.0
233	125.09	213.22922922922925	640.0	-0.129	0.226	-0.899	140.0	100.0
234	125.09	213.6036036036036	640.0	-0.129	0.226	-0.899	140.0	100.0
235	125.09	213.97797797797796	640.0	-0.129	0.226	-0.899	140.0	100.0
236	125.09	214.35235235235234	640.0	-0.129	0.226	-0.899	140.0	100.0
237	125.09	214.72672672672672	640.0	-0.129	0.226	-0.899	140.0	100.0
238	125.09	215.1011011011011	640.0	-0.129	0.226	-0.899	140.0	100.0
239	125.09	215.4754754754755	640.0	-0.129	0.226	-0.899	140.0	100.0
240	125.09	215.84984984984985	640.0	-0.129	0.226	-0.899	140.0	100.0
241	125.09	216.22422422422423	640.0	-0.129	0.226	-0.899	140.0	100.0
242	125.09	216.59859859859858	640.0	-0.129	0.226	-0.899	140.0	100.0
243	125.09	216.97297297297297	640.0	-0.129	0.226	-0.899	140.0	100.0
244	125.09	217.34734734734735	640.0	-0.129	0.226	-0.899	140.0	100.0
245	125.09	217.72172172172174	640.0	-0.129	0.226	-0.899	140.0	100.0
246	125.09	218.0960960960961	640.0	-0.129	0.226	-0.899	140.0	100.0
247	125.09	218.47047047047047	640.0	-0.129	0.226	-0.899	140.0	100.0
248	125.09	218.84484484484483	640.0	-0.129	0.226	-0.899	140.0	100.0
