	mH1	mH2	mH3	R11	R12	R13	R21	R22	R23	R31	R32	R33	thetahS	thetahX	thetaSX	v	vs	vx	LH	LS	LX	LHS	LHX	LSX	muHsq	muSsq	muXsq	S	STU_chisq	T	U	b_H1_WW	b_H1_ZZ	b_H1_Zgam	b_H1_bb	b_H1_cc	b_H1_gamgam	b_H1_gg	b_H1_mumu	b_H1_ss	b_H1_tautau	b_H1_tt	b_H2_H1H1	b_H2_WW	b_H2_ZZ	b_H2_Zgam	b_H2_bb	b_H2_cc	b_H2_gamgam	b_H2_gg	b_H2_mumu	b_H2_ss	b_H2_tautau	b_H2_tt	b_H3_H1H1	b_H3_H1H2	b_H3_H2H2	b_H3_WW	b_H3_ZZ	b_H3_Zgam	b_H3_bb	b_H3_cc	b_H3_gamgam	b_H3_gg	b_H3_mumu	b_H3_ss	b_H3_tautau	b_H3_tt	c_H1H1H1	c_H1H1H2	c_H1H1H3	c_H1H2H2	c_H1H2H3	c_H1H3H3	c_H2H2H2	c_H2H2H3	c_H2H3H3	c_H3H3H3	hb_H1_channel	hb_H1_ncombined	hb_H1_obsratio	hb_H1_result	hb_H2_channel	hb_H2_ncombined	hb_H2_obsratio	hb_H2_result	hb_H3_channel	hb_H3_ncombined	hb_H3_obsratio	hb_H3_result	hb_channel	hb_result	hs_chisqMass	hs_chisqMu	hs_deltaChisq	maxEV	mu_H1_WW	mu_H1_ZZ	mu_H1_bb	mu_H1_bb_VH	mu_H1_gamgam	mu_H1_tautau	mu_H2_WW	mu_H2_ZZ	mu_H2_bb	mu_H2_bb_VH	mu_H2_gamgam	mu_H2_tautau	mu_H3_WW	mu_H3_ZZ	mu_H3_bb	mu_H3_bb_VH	mu_H3_gamgam	mu_H3_tautau	w_H1	w_H2	w_H3	x_H1W	x_H1Z	x_H1_bb	x_H1_gg	x_H1_vbf	x_H1tt	x_H2W	x_H2Z	x_H2_bb	x_H2_gg	x_H2_vbf	x_H2tt	x_H3W	x_H3Z	x_H3_bb	x_H3_gg	x_H3_vbf	x_H3tt
88	90	125.09	450	2.2204460492503131e-16	0	1	-1	2.2204460492503131e-16	2.2204460492503131e-16	-2.2204460492503131e-16	-1	0	-0	-1.5707963267948966	-1.5707963267948966	246.21965079413738	1000	500.5	0.12905349405143485	0.10125000000000001	0.016167648535280903	1.6850640316228162e-16	-1.359931459238224e-17	1.5414220035238657e-33	-7823.7540500000823	-101250	-4049.9999999999995	6.3087363973053968e-05	2.8409528930905075	-5.1466937775704148e-05	-2.6102036147575251e-06	0.0020004360950687259	0.00040708874534648571	0	0.81817836288310863	0.040108743706127943	0.0012402703789426098	0.055112014419143388	0.00029206366988003394	0.00034307479030428638	0.082317945312078061	0	0	0.20954037949779894	0.026436167649781482	0.0015471908249778306	0.58943392991338928	0.028824475631364539	0.0023091776568478972	0.078098650877957129	0.0002244325586310561	0.0002463398800228695	0.063339255509228864	0	4.2773016880649933e-36	2.6349634451265298e-32	0.27084748385003599	0.3981326377563712	0.18812860904971387	8.7501678627773884e-06	0.00011156464025041172	5.4688549142358682e-06	6.3584553136182358e-07	0.00055928156256252143	5.3959368487127237e-08	4.6667561934812745e-08	1.5239875694337287e-05	0.1421902277701326	48.551448551448551	1.4129005702120343e-14	-7.9792374279349078e-31	3.5527021421445746e-14	4.5304521153194907e-29	9.9840208317034489e-30	-190.65303743464546	-2.1083988153721468e-13	9.3402509748763327e-14	-607.5	1	1	2.653901825560093e-31	1	377	1	0.79282386449627762	1	261	1	8.6422074311079378e-31	1	377	1	2.1060000000001607e-25	85.529715093106219	-0.23794678539377401	0.77432096430860908	4.9260271946889715e-32	4.926027194688971e-32	4.9260271946889715e-32	4.8544514900191788e-32	4.9260271946889705e-32	4.9260271946889721e-32	0.99987774494812554	0.99987774494812554	0.99987774494812531	0.99987774494812509	0.9998777449481252	0.99987774494812531	3.5948994616415602e-32	3.5948994616415607e-32	3.5948994616415602e-32	3.5123863614059628e-32	3.5948994616415607e-32	3.5948994616415607e-32	1.1140231186304386e-34	0.0040852594436052011	3.0156446931598894e-30	1.9608123875399774e-31	1.119113638253926e-31	6.4933113261004532e-32	3.7012367596838344e-30	2.59239414978255e-31	5.0607282510796404e-32	1.4719039999999999	0.91041354164547528	0.48686499999999994	41.928879999999992	3.9222639999999998	0.47488019723004254	6.5919189392530799e-34	3.9500298933385576e-34	2.000255432801028e-34	3.3383607432821693e-31	2.9769638410777933e-32	7.1530904940456998e-34
89	90	125.09	450	2.2204460492503131e-16	0	1	-1	2.2204460492503131e-16	2.2204460492503131e-16	-2.2204460492503131e-16	-1	0	-0	-1.5707963267948966	-1.5707963267948966	246.21965079413738	1000	1000	0.12905349405143485	0.10125000000000001	0.0040499999999999998	1.6850640316228162e-16	-6.8064569534873106e-18	7.7148171276369477e-34	-7823.7540500000805	-101250	-4050	6.3087363973053968e-05	2.8409528930905075	-5.1466937775704148e-05	-2.6102036147575251e-06	0.0020004360950687259	0.00040708874534648571	0	0.81817836288310863	0.040108743706127943	0.0012402703789426098	0.055112014419143388	0.00029206366988003394	0.00034307479030428638	0.082317945312078061	0	0	0.20954037949779894	0.026436167649781482	0.0015471908249778306	0.58943392991338928	0.028824475631364539	0.0023091776568478972	0.078098650877957129	0.0002244325586310561	0.0002463398800228695	0.063339255509228864	0	1.0714651421857295e-36	2.6349634451265298e-32	0.27084748385003599	0.3981326377563712	0.18812860904971387	8.7501678627773884e-06	0.00011156464025041172	5.4688549142358682e-06	6.3584553136182358e-07	0.00055928156256252143	5.3959368487127237e-08	4.6667561934812745e-08	1.5239875694337287e-05	0.1421902277701326	24.299999999999997	7.0715673539112271e-15	-3.9936083326814711e-31	3.5527021421445746e-14	4.5304521153194907e-29	9.9840208317034489e-30	-190.65303743464546	-2.1083988153721468e-13	9.3402509748763327e-14	-607.5	1	1	2.653901825560093e-31	1	377	1	0.79282386449627762	1	261	1	8.6422074311079378e-31	1	377	1	2.1060000000001607e-25	85.529715093106219	-0.23794678539377401	0.77432096430860931	4.9260271946889715e-32	4.926027194688971e-32	4.9260271946889715e-32	4.8544514900191788e-32	4.9260271946889705e-32	4.9260271946889721e-32	0.99987774494812554	0.99987774494812554	0.99987774494812531	0.99987774494812509	0.9998777449481252	0.99987774494812531	3.5948994616415602e-32	3.5948994616415607e-32	3.5948994616415602e-32	3.5123863614059628e-32	3.5948994616415607e-32	3.5948994616415607e-32	1.1140231186304386e-34	0.0040852594436052011	3.0156446931598894e-30	1.9608123875399774e-31	1.119113638253926e-31	6.4933113261004532e-32	3.7012367596838344e-30	2.59239414978255e-31	5.0607282510796404e-32	1.4719039999999999	0.91041354164547528	0.48686499999999994	41.928879999999992	3.9222639999999998	0.47488019723004254	6.5919189392530799e-34	3.9500298933385576e-34	2.000255432801028e-34	3.3383607432821693e-31	2.9769638410777933e-32	7.1530904940456998e-34
103	90	125.09	450	2.2204460492503131e-16	0	1	1	2.2204460492503131e-16	-2.2204460492503131e-16	-2.2204460492503131e-16	1	0	-0	-1.5707963267948966	1.5707963267948966	246.21965079413738	500.5	500.5	0.12905349405143485	0.40419121338202257	0.016167648535280903	-3.366761301943689e-16	-1.359931459238224e-17	-3.0797642428049261e-33	-7823.7540499999559	-101249.99999999999	-4049.9999999999995	6.3087363973053968e-05	2.8409528930905075	-5.1466937775704148e-05	-2.6102036147575251e-06	0.0020004360950687259	0.00040708874534648571	0	0.81817836288310863	0.040108743706127943	0.0012402703789426098	0.055112014419143388	0.00029206366988003394	0.00034307479030428638	0.082317945312078061	0	0	0.20954037949779894	0.026436167649781482	0.0015471908249778306	0.58943392991338928	0.028824475631364539	0.0023091776568478972	0.078098650877957129	0.0002244325586310561	0.0002463398800228695	0.063339255509228864	0	4.2773016880649933e-36	2.6349634451265308e-32	0.27084748385003599	0.3981326377563712	0.18812860904971387	8.7501678627773884e-06	0.00011156464025041172	5.4688549142358682e-06	6.3584553136182358e-07	0.00055928156256252143	5.3959368487127237e-08	4.6667561934812745e-08	1.5239875694337287e-05	0.1421902277701326	48.551448551448551	-1.4129005702120343e-14	-7.9792374279349078e-31	3.5527021421445746e-14	-4.5304521153194918e-29	-1.9948093569837005e-29	190.65303743464546	-2.1083988153721468e-13	1.8661840109643045e-13	1213.7862137862139	1	1	2.653901825560093e-31	1	377	1	0.79282386449627762	1	261	1	8.6422074311079378e-31	1	377	1	2.1060000000001607e-25	85.529715093106219	-0.23794678539377401	1.2125736401460676	4.9260271946889715e-32	4.926027194688971e-32	4.9260271946889715e-32	4.8544514900191788e-32	4.9260271946889705e-32	4.9260271946889721e-32	0.99987774494812554	0.99987774494812554	0.99987774494812531	0.99987774494812509	0.9998777449481252	0.99987774494812531	3.5948994616415602e-32	3.5948994616415607e-32	3.5948994616415602e-32	3.5123863614059628e-32	3.5948994616415607e-32	3.5948994616415607e-32	1.1140231186304386e-34	0.0040852594436052011	3.0156446931598894e-30	1.9608123875399774e-31	1.119113638253926e-31	6.4933113261004532e-32	3.7012367596838344e-30	2.59239414978255e-31	5.0607282510796404e-32	1.4719039999999999	0.91041354164547528	0.48686499999999994	41.928879999999992	3.9222639999999998	0.47488019723004254	6.5919189392530799e-34	3.9500298933385576e-34	2.000255432801028e-34	3.3383607432821693e-31	2.9769638410777933e-32	7.1530904940456998e-34
104	90	125.09	450	2.2204460492503131e-16	0	1	1	2.2204460492503131e-16	-2.2204460492503131e-16	-2.2204460492503131e-16	1	0	-0	-1.5707963267948966	1.5707963267948966	246.21965079413738	500.5	1000	0.12905349405143485	0.40419121338202257	0.0040499999999999998	-3.366761301943689e-16	-6.8064569534873106e-18	-1.5414220035238657e-33	-7823.7540499999541	-101249.99999999999	-4050	6.3087363973053968e-05	2.8409528930905075	-5.1466937775704148e-05	-2.6102036147575251e-06	0.0020004360950687259	0.00040708874534648571	0	0.81817836288310863	0.040108743706127943	0.0012402703789426098	0.055112014419143388	0.00029206366988003394	0.00034307479030428638	0.082317945312078061	0	0	0.20954037949779894	0.026436167649781482	0.0015471908249778306	0.58943392991338928	0.028824475631364539	0.0023091776568478972	0.078098650877957129	0.0002244325586310561	0.0002463398800228695	0.063339255509228864	0	1.0714651421857295e-36	2.6349634451265308e-32	0.27084748385003599	0.3981326377563712	0.18812860904971387	8.7501678627773884e-06	0.00011156464025041172	5.4688549142358682e-06	6.3584553136182358e-07	0.00055928156256252143	5.3959368487127237e-08	4.6667561934812745e-08	1.5239875694337287e-05	0.1421902277701326	24.299999999999997	-7.0715673539112271e-15	-3.9936083326814711e-31	3.5527021421445746e-14	-4.5304521153194918e-29	-1.9948093569837005e-29	190.65303743464546	-2.1083988153721468e-13	1.8661840109643045e-13	1213.7862137862139	1	1	2.653901825560093e-31	1	377	1	0.79282386449627762	1	261	1	8.6422074311079378e-31	1	377	1	2.1060000000001607e-25	85.529715093106219	-0.23794678539377401	1.2125736401460676	4.9260271946889715e-32	4.926027194688971e-32	4.9260271946889715e-32	4.8544514900191788e-32	4.9260271946889705e-32	4.9260271946889721e-32	0.99987774494812554	0.99987774494812554	0.99987774494812531	0.99987774494812509	0.9998777449481252	0.99987774494812531	3.5948994616415602e-32	3.5948994616415607e-32	3.5948994616415602e-32	3.5123863614059628e-32	3.5948994616415607e-32	3.5948994616415607e-32	1.1140231186304386e-34	0.0040852594436052011	3.0156446931598894e-30	1.9608123875399774e-31	1.119113638253926e-31	6.4933113261004532e-32	3.7012367596838344e-30	2.59239414978255e-31	5.0607282510796404e-32	1.4719039999999999	0.91041354164547528	0.48686499999999994	41.928879999999992	3.9222639999999998	0.47488019723004254	6.5919189392530799e-34	3.9500298933385576e-34	2.000255432801028e-34	3.3383607432821693e-31	2.9769638410777933e-32	7.1530904940456998e-34
106	90	125.09	450	2.2204460492503131e-16	0	1	1	2.2204460492503131e-16	-2.2204460492503131e-16	-2.2204460492503131e-16	1	0	-0	-1.5707963267948966	1.5707963267948966	246.21965079413738	1000	500.5	0.12905349405143485	0.10125000000000001	0.016167648535280903	-1.6850640316228162e-16	-1.359931459238224e-17	-1.5414220035238657e-33	-7823.7540499999131	-101250	-4049.9999999999995	6.3087363973053968e-05	2.8409528930905075	-5.1466937775704148e-05	-2.6102036147575251e-06	0.0020004360950687259	0.00040708874534648571	0	0.81817836288310863	0.040108743706127943	0.0012402703789426098	0.055112014419143388	0.00029206366988003394	0.00034307479030428638	0.082317945312078061	0	0	0.20954037949779894	0.026436167649781482	0.0015471908249778306	0.58943392991338928	0.028824475631364539	0.0023091776568478972	0.078098650877957129	0.0002244325586310561	0.0002463398800228695	0.063339255509228864	0	4.2773016880649933e-36	2.6349634451265303e-32	0.27084748385003599	0.3981326377563712	0.18812860904971387	8.7501678627773884e-06	0.00011156464025041172	5.4688549142358682e-06	6.3584553136182358e-07	0.00055928156256252143	5.3959368487127237e-08	4.6667561934812745e-08	1.5239875694337287e-05	0.1421902277701326	48.551448551448551	-1.4129005702120343e-14	-7.9792374279349078e-31	3.5527021421445746e-14	-4.5304521153194913e-29	-9.9840208317034124e-30	190.65303743464546	-2.1083988153721466e-13	9.3402509748763491e-14	607.5	1	1	2.653901825560093e-31	1	377	1	0.79282386449627762	1	261	1	8.6422074311079378e-31	1	377	1	2.1060000000001607e-25	85.529715093106219	-0.23794678539377401	0.77432096430860908	4.9260271946889715e-32	4.926027194688971e-32	4.9260271946889715e-32	4.8544514900191788e-32	4.9260271946889705e-32	4.9260271946889721e-32	0.99987774494812554	0.99987774494812554	0.99987774494812531	0.99987774494812509	0.9998777449481252	0.99987774494812531	3.5948994616415602e-32	3.5948994616415607e-32	3.5948994616415602e-32	3.5123863614059628e-32	3.5948994616415607e-32	3.5948994616415607e-32	1.1140231186304386e-34	0.0040852594436052011	3.0156446931598894e-30	1.9608123875399774e-31	1.119113638253926e-31	6.4933113261004532e-32	3.7012367596838344e-30	2.59239414978255e-31	5.0607282510796404e-32	1.4719039999999999	0.91041354164547528	0.48686499999999994	41.928879999999992	3.9222639999999998	0.47488019723004254	6.5919189392530799e-34	3.9500298933385576e-34	2.000255432801028e-34	3.3383607432821693e-31	2.9769638410777933e-32	7.1530904940456998e-34
107	90	125.09	450	2.2204460492503131e-16	0	1	1	2.2204460492503131e-16	-2.2204460492503131e-16	-2.2204460492503131e-16	1	0	-0	-1.5707963267948966	1.5707963267948966	246.21965079413738	1000	1000	0.12905349405143485	0.10125000000000001	0.0040499999999999998	-1.6850640316228162e-16	-6.8064569534873106e-18	-7.7148171276369477e-34	-7823.7540499999113	-101250	-4050	6.3087363973053968e-05	2.8409528930905075	-5.1466937775704148e-05	-2.6102036147575251e-06	0.0020004360950687259	0.00040708874534648571	0	0.81817836288310863	0.040108743706127943	0.0012402703789426098	0.055112014419143388	0.00029206366988003394	0.00034307479030428638	0.082317945312078061	0	0	0.20954037949779894	0.026436167649781482	0.0015471908249778306	0.58943392991338928	0.028824475631364539	0.0023091776568478972	0.078098650877957129	0.0002244325586310561	0.0002463398800228695	0.063339255509228864	0	1.0714651421857295e-36	2.6349634451265303e-32	0.27084748385003599	0.3981326377563712	0.18812860904971387	8.7501678627773884e-06	0.00011156464025041172	5.4688549142358682e-06	6.3584553136182358e-07	0.00055928156256252143	5.3959368487127237e-08	4.6667561934812745e-08	1.5239875694337287e-05	0.1421902277701326	24.299999999999997	-7.0715673539112271e-15	-3.9936083326814711e-31	3.5527021421445746e-14	-4.5304521153194913e-29	-9.9840208317034124e-30	190.65303743464546	-2.1083988153721466e-13	9.3402509748763491e-14	607.5	1	1	2.653901825560093e-31	1	377	1	0.79282386449627762	1	261	1	8.6422074311079378e-31	1	377	1	2.1060000000001607e-25	85.529715093106219	-0.23794678539377401	0.77432096430860931	4.9260271946889715e-32	4.926027194688971e-32	4.9260271946889715e-32	4.8544514900191788e-32	4.9260271946889705e-32	4.9260271946889721e-32	0.99987774494812554	0.99987774494812554	0.99987774494812531	0.99987774494812509	0.9998777449481252	0.99987774494812531	3.5948994616415602e-32	3.5948994616415607e-32	3.5948994616415602e-32	3.5123863614059628e-32	3.5948994616415607e-32	3.5948994616415607e-32	1.1140231186304386e-34	0.0040852594436052011	3.0156446931598894e-30	1.9608123875399774e-31	1.119113638253926e-31	6.4933113261004532e-32	3.7012367596838344e-30	2.59239414978255e-31	5.0607282510796404e-32	1.4719039999999999	0.91041354164547528	0.48686499999999994	41.928879999999992	3.9222639999999998	0.47488019723004254	6.5919189392530799e-34	3.9500298933385576e-34	2.000255432801028e-34	3.3383607432821693e-31	2.9769638410777933e-32	7.1530904940456998e-34
139	90	125.09	450	2.2204460492503131e-16	0	-1	1	2.2204460492503131e-16	2.2204460492503131e-16	2.2204460492503131e-16	-1	0	-0	1.5707963267948966	-1.5707963267948966	246.21965079413738	500.5	500.5	0.12905349405143485	0.40419121338202257	0.016167648535280903	-3.366761301943689e-16	1.359931459238224e-17	3.0797642428049261e-33	-7823.7540499999595	-101249.99999999999	-4050.0000000000005	6.3087363973053968e-05	2.8409528930905075	-5.1466937775704148e-05	-2.6102036147575251e-06	0.0020004360950687259	0.00040708874534648571	0	0.81817836288310863	0.040108743706127943	0.0012402703789426098	0.055112014419143388	0.00029206366988003394	0.00034307479030428638	0.082317945312078061	0	0	0.20954037949779894	0.026436167649781482	0.0015471908249778306	0.58943392991338928	0.028824475631364539	0.0023091776568478972	0.078098650877957129	0.0002244325586310561	0.0002463398800228695	0.063339255509228864	0	4.2773016880647828e-36	2.6349634451265308e-32	0.27084748385003599	0.3981326377563712	0.18812860904971387	8.7501678627773884e-06	0.00011156464025041172	5.4688549142358682e-06	6.3584553136182358e-07	0.00055928156256252143	5.3959368487127237e-08	4.6667561934812745e-08	1.5239875694337287e-05	0.1421902277701326	-48.551448551448551	1.4129005702120355e-14	-7.9792374279347116e-31	3.5527021421445746e-14	4.5304521153194918e-29	-1.9948093569837005e-29	190.65303743464546	2.1083988153721468e-13	1.8661840109643045e-13	-1213.7862137862139	1	1	2.653901825560093e-31	1	377	1	0.79282386449627762	1	261	1	8.6422074311079378e-31	1	377	1	2.1060000000001607e-25	85.529715093106219	-0.23794678539377401	1.2125736401460676	4.9260271946889715e-32	4.926027194688971e-32	4.9260271946889715e-32	4.8544514900191788e-32	4.9260271946889705e-32	4.9260271946889721e-32	0.99987774494812554	0.99987774494812554	0.99987774494812531	0.99987774494812509	0.9998777449481252	0.99987774494812531	3.5948994616415602e-32	3.5948994616415607e-32	3.5948994616415602e-32	3.5123863614059628e-32	3.5948994616415607e-32	3.5948994616415607e-32	1.1140231186304386e-34	0.0040852594436052011	3.0156446931598894e-30	1.9608123875399774e-31	1.119113638253926e-31	6.4933113261004532e-32	3.7012367596838344e-30	2.59239414978255e-31	5.0607282510796404e-32	1.4719039999999999	0.91041354164547528	0.48686499999999994	41.928879999999992	3.9222639999999998	0.47488019723004254	6.5919189392530799e-34	3.9500298933385576e-34	2.000255432801028e-34	3.3383607432821693e-31	2.9769638410777933e-32	7.1530904940456998e-34
140	90	125.09	450	2.2204460492503131e-16	0	-1	1	2.2204460492503131e-16	2.2204460492503131e-16	2.2204460492503131e-16	-1	0	-0	1.5707963267948966	-1.5707963267948966	246.21965079413738	500.5	1000	0.12905349405143485	0.40419121338202257	0.0040499999999999998	-3.366761301943689e-16	6.8064569534873106e-18	1.5414220035238657e-33	-7823.7540499999614	-101249.99999999999	-4050	6.3087363973053968e-05	2.8409528930905075	-5.1466937775704148e-05	-2.6102036147575251e-06	0.0020004360950687259	0.00040708874534648571	0	0.81817836288310863	0.040108743706127943	0.0012402703789426098	0.055112014419143388	0.00029206366988003394	0.00034307479030428638	0.082317945312078061	0	0	0.20954037949779894	0.026436167649781482	0.0015471908249778306	0.58943392991338928	0.028824475631364539	0.0023091776568478972	0.078098650877957129	0.0002244325586310561	0.0002463398800228695	0.063339255509228864	0	1.0714651421856253e-36	2.6349634451265308e-32	0.27084748385003599	0.3981326377563712	0.18812860904971387	8.7501678627773884e-06	0.00011156464025041172	5.4688549142358682e-06	6.3584553136182358e-07	0.00055928156256252143	5.3959368487127237e-08	4.6667561934812745e-08	1.5239875694337287e-05	0.1421902277701326	-24.299999999999997	7.0715673539112405e-15	-3.9936083326812766e-31	3.5527021421445746e-14	4.5304521153194918e-29	-1.9948093569837005e-29	190.65303743464546	2.1083988153721468e-13	1.8661840109643045e-13	-1213.7862137862139	1	1	2.653901825560093e-31	1	377	1	0.79282386449627762	1	261	1	8.6422074311079378e-31	1	377	1	2.1060000000001607e-25	85.529715093106219	-0.23794678539377401	1.2125736401460676	4.9260271946889715e-32	4.926027194688971e-32	4.9260271946889715e-32	4.8544514900191788e-32	4.9260271946889705e-32	4.9260271946889721e-32	0.99987774494812554	0.99987774494812554	0.99987774494812531	0.99987774494812509	0.9998777449481252	0.99987774494812531	3.5948994616415602e-32	3.5948994616415607e-32	3.5948994616415602e-32	3.5123863614059628e-32	3.5948994616415607e-32	3.5948994616415607e-32	1.1140231186304386e-34	0.0040852594436052011	3.0156446931598894e-30	1.9608123875399774e-31	1.119113638253926e-31	6.4933113261004532e-32	3.7012367596838344e-30	2.59239414978255e-31	5.0607282510796404e-32	1.4719039999999999	0.91041354164547528	0.48686499999999994	41.928879999999992	3.9222639999999998	0.47488019723004254	6.5919189392530799e-34	3.9500298933385576e-34	2.000255432801028e-34	3.3383607432821693e-31	2.9769638410777933e-32	7.1530904940456998e-34
142	90	125.09	450	2.2204460492503131e-16	0	-1	1	2.2204460492503131e-16	2.2204460492503131e-16	2.2204460492503131e-16	-1	0	-0	1.5707963267948966	-1.5707963267948966	246.21965079413738	1000	500.5	0.12905349405143485	0.10125000000000001	0.016167648535280903	-1.6850640316228162e-16	1.359931459238224e-17	1.5414220035238657e-33	-7823.7540499999168	-101250	-4050.0000000000005	6.3087363973053968e-05	2.8409528930905075	-5.1466937775704148e-05	-2.6102036147575251e-06	0.0020004360950687259	0.00040708874534648571	0	0.81817836288310863	0.040108743706127943	0.0012402703789426098	0.055112014419143388	0.00029206366988003394	0.00034307479030428638	0.082317945312078061	0	0	0.20954037949779894	0.026436167649781482	0.0015471908249778306	0.58943392991338928	0.028824475631364539	0.0023091776568478972	0.078098650877957129	0.0002244325586310561	0.0002463398800228695	0.063339255509228864	0	4.2773016880647868e-36	2.6349634451265303e-32	0.27084748385003599	0.3981326377563712	0.18812860904971387	8.7501678627773884e-06	0.00011156464025041172	5.4688549142358682e-06	6.3584553136182358e-07	0.00055928156256252143	5.3959368487127237e-08	4.6667561934812745e-08	1.5239875694337287e-05	0.1421902277701326	-48.551448551448551	1.4129005702120355e-14	-7.9792374279347151e-31	3.5527021421445746e-14	4.5304521153194913e-29	-9.9840208317034124e-30	190.65303743464546	2.1083988153721466e-13	9.3402509748763491e-14	-607.5	1	1	2.653901825560093e-31	1	377	1	0.79282386449627762	1	261	1	8.6422074311079378e-31	1	377	1	2.1060000000001607e-25	85.529715093106219	-0.23794678539377401	0.77432096430860908	4.9260271946889715e-32	4.926027194688971e-32	4.9260271946889715e-32	4.8544514900191788e-32	4.9260271946889705e-32	4.9260271946889721e-32	0.99987774494812554	0.99987774494812554	0.99987774494812531	0.99987774494812509	0.9998777449481252	0.99987774494812531	3.5948994616415602e-32	3.5948994616415607e-32	3.5948994616415602e-32	3.5123863614059628e-32	3.5948994616415607e-32	3.5948994616415607e-32	1.1140231186304386e-34	0.0040852594436052011	3.0156446931598894e-30	1.9608123875399774e-31	1.119113638253926e-31	6.4933113261004532e-32	3.7012367596838344e-30	2.59239414978255e-31	5.0607282510796404e-32	1.4719039999999999	0.91041354164547528	0.48686499999999994	41.928879999999992	3.9222639999999998	0.47488019723004254	6.5919189392530799e-34	3.9500298933385576e-34	2.000255432801028e-34	3.3383607432821693e-31	2.9769638410777933e-32	7.1530904940456998e-34
143	90	125.09	450	2.2204460492503131e-16	0	-1	1	2.2204460492503131e-16	2.2204460492503131e-16	2.2204460492503131e-16	-1	0	-0	1.5707963267948966	-1.5707963267948966	246.21965079413738	1000	1000	0.12905349405143485	0.10125000000000001	0.0040499999999999998	-1.6850640316228162e-16	6.8064569534873106e-18	7.7148171276369477e-34	-7823.7540499999186	-101250	-4050	6.3087363973053968e-05	2.8409528930905075	-5.1466937775704148e-05	-2.6102036147575251e-06	0.0020004360950687259	0.00040708874534648571	0	0.81817836288310863	0.040108743706127943	0.0012402703789426098	0.055112014419143388	0.00029206366988003394	0.00034307479030428638	0.082317945312078061	0	0	0.20954037949779894	0.026436167649781482	0.0015471908249778306	0.58943392991338928	0.028824475631364539	0.0023091776568478972	0.078098650877957129	0.0002244325586310561	0.0002463398800228695	0.063339255509228864	0	1.0714651421856253e-36	2.6349634451265303e-32	0.27084748385003599	0.3981326377563712	0.18812860904971387	8.7501678627773884e-06	0.00011156464025041172	5.4688549142358682e-06	6.3584553136182358e-07	0.00055928156256252143	5.3959368487127237e-08	4.6667561934812745e-08	1.5239875694337287e-05	0.1421902277701326	-24.299999999999997	7.0715673539112405e-15	-3.9936083326812766e-31	3.5527021421445746e-14	4.5304521153194913e-29	-9.9840208317034124e-30	190.65303743464546	2.1083988153721466e-13	9.3402509748763491e-14	-607.5	1	1	2.653901825560093e-31	1	377	1	0.79282386449627762	1	261	1	8.6422074311079378e-31	1	377	1	2.1060000000001607e-25	85.529715093106219	-0.23794678539377401	0.77432096430860931	4.9260271946889715e-32	4.926027194688971e-32	4.9260271946889715e-32	4.8544514900191788e-32	4.9260271946889705e-32	4.9260271946889721e-32	0.99987774494812554	0.99987774494812554	0.99987774494812531	0.99987774494812509	0.9998777449481252	0.99987774494812531	3.5948994616415602e-32	3.5948994616415607e-32	3.5948994616415602e-32	3.5123863614059628e-32	3.5948994616415607e-32	3.5948994616415607e-32	1.1140231186304386e-34	0.0040852594436052011	3.0156446931598894e-30	1.9608123875399774e-31	1.119113638253926e-31	6.4933113261004532e-32	3.7012367596838344e-30	2.59239414978255e-31	5.0607282510796404e-32	1.4719039999999999	0.91041354164547528	0.48686499999999994	41.928879999999992	3.9222639999999998	0.47488019723004254	6.5919189392530799e-34	3.9500298933385576e-34	2.000255432801028e-34	3.3383607432821693e-31	2.9769638410777933e-32	7.1530904940456998e-34
