	mH1	mH2	mH3	b_H3_H1H2	b_H3_H1H1	b_H3_H2H2	x_H3_H1H2	x_H3_H1H1	x_H3_H2H2	x_H3_H1H2_SM1SM2	x_H3_H1_SM1_H2_SM2	x_H3_H1_SM2_H2_SM1	x_H3_H1H1_SM1SM2	x_H3_H2H2_SM1SM2
0	125.09	126.0	255.0	0.3605289055597018	0.1319189327607441	0.1448363346878849	0.24958977876831062	0.09132587355787883	0.10026843388948735	0.0006699268969640461	0.0003389144760080844	0.0003310124209559616	0.00012430434616029625	0.00013266384210038632
1	125.09	129.77777777777777	255.0	0.1206616709749858	0.2345192520611769	0.0	0.0835326080656641	0.16235482741110185	0.0	0.00021099764205865436	0.00011231059145553685	9.86870506031175e-05	0.00022098239941296103	0.0
2	125.09	133.55555555555554	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
3	125.09	137.33333333333334	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
4	125.09	141.11111111111111	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
5	125.09	144.88888888888889	255.0	0.0	0.2666996812492019	0.0	0.0	0.18463294735612912	0.0	0.0	0.0	0.0	0.0002513053191460224	0.0
6	125.09	148.66666666666666	255.0	0.0	0.2666996812492018	0.0	0.0	0.18463294735612903	0.0	0.0	0.0	0.0	0.0002513053191460223	0.0
7	125.09	152.44444444444446	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
8	125.09	156.22222222222223	255.0	0.0	0.2666996812492016	0.0	0.0	0.18463294735612892	0.0	0.0	0.0	0.0	0.0002513053191460221	0.0
9	125.09	160.0	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
10	125.09	163.77777777777777	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
11	125.09	167.55555555555554	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
12	125.09	171.33333333333331	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
13	125.09	175.11111111111111	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
14	125.09	178.88888888888889	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
15	125.09	182.66666666666663	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
16	125.09	186.44444444444449	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
17	125.09	190.22222222222223	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
18	125.09	194.0	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
19	125.09	197.77777777777777	255.0	0.0	0.2666996812492018	0.0	0.0	0.18463294735612903	0.0	0.0	0.0	0.0	0.0002513053191460223	0.0
20	125.09	201.55555555555557	255.0	0.0	0.2666996812492019	0.0	0.0	0.18463294735612912	0.0	0.0	0.0	0.0	0.0002513053191460224	0.0
21	125.09	205.3333333333333	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
22	125.09	209.11111111111111	255.0	0.0	0.2666996812492016	0.0	0.0	0.18463294735612892	0.0	0.0	0.0	0.0	0.0002513053191460221	0.0
23	125.09	212.88888888888889	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
24	125.09	216.66666666666663	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
25	125.09	220.44444444444449	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
26	125.09	224.22222222222223	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
27	125.09	228.0	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
28	125.09	231.77777777777777	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
29	125.09	235.55555555555557	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
30	125.09	239.3333333333333	255.0	0.0	0.2666996812492017	0.0	0.0	0.18463294735612895	0.0	0.0	0.0	0.0	0.00025130531914602217	0.0
