	mH3	mH1	mH2	thetahS	thetahX	thetaSX	vs	vx
312	152.4848484848485	15.90909090909091	125.09	1.352	1.175	-0.407	120.0	890.0
313	152.4848484848485	17.151515151515152	125.09	1.352	1.175	-0.407	120.0	890.0
314	152.4848484848485	18.393939393939394	125.09	1.352	1.175	-0.407	120.0	890.0
315	152.4848484848485	19.636363636363637	125.09	1.352	1.175	-0.407	120.0	890.0
316	152.4848484848485	20.87878787878788	125.09	1.352	1.175	-0.407	120.0	890.0
317	152.4848484848485	22.12121212121212	125.09	1.352	1.175	-0.407	120.0	890.0
318	152.4848484848485	23.363636363636363	125.09	1.352	1.175	-0.407	120.0	890.0
319	152.4848484848485	24.606060606060606	125.09	1.352	1.175	-0.407	120.0	890.0
320	152.4848484848485	25.848484848484848	125.09	1.352	1.175	-0.407	120.0	890.0
321	152.4848484848485	27.09090909090909	125.09	1.352	1.175	-0.407	120.0	890.0
322	152.4848484848485	28.333333333333332	125.09	1.352	1.175	-0.407	120.0	890.0
323	152.4848484848485	29.575757575757574	125.09	1.352	1.175	-0.407	120.0	890.0
324	152.4848484848485	30.81818181818182	125.09	1.352	1.175	-0.407	120.0	890.0
325	152.4848484848485	32.06060606060606	125.09	1.352	1.175	-0.407	120.0	890.0
326	152.4848484848485	33.303030303030305	125.09	1.352	1.175	-0.407	120.0	890.0
327	152.4848484848485	34.54545454545455	125.09	1.352	1.175	-0.407	120.0	890.0
328	152.4848484848485	35.78787878787879	125.09	1.352	1.175	-0.407	120.0	890.0
329	152.4848484848485	37.03030303030303	125.09	1.352	1.175	-0.407	120.0	890.0
330	152.4848484848485	38.27272727272727	125.09	1.352	1.175	-0.407	120.0	890.0
331	152.4848484848485	39.515151515151516	125.09	1.352	1.175	-0.407	120.0	890.0
