	mH1	mH2	mH3	R11	R12	R13	R21	R22	R23	R31	R32	R33	thetahS	thetahX	thetaSX	v	vs	vx	LH	LS	LX	LHS	LHX	LSX	muHsq	muSsq	muXsq	S	STU_chisq	T	U	b_H1_WW	b_H1_ZZ	b_H1_Zgam	b_H1_bb	b_H1_cc	b_H1_gamgam	b_H1_gg	b_H1_mumu	b_H1_ss	b_H1_tautau	b_H1_tt	b_H2_H1H1	b_H2_WW	b_H2_ZZ	b_H2_Zgam	b_H2_bb	b_H2_cc	b_H2_gamgam	b_H2_gg	b_H2_mumu	b_H2_ss	b_H2_tautau	b_H2_tt	b_H3_H1H1	b_H3_H1H2	b_H3_H2H2	b_H3_WW	b_H3_ZZ	b_H3_Zgam	b_H3_bb	b_H3_cc	b_H3_gamgam	b_H3_gg	b_H3_mumu	b_H3_ss	b_H3_tautau	b_H3_tt	c_H1H1H1	c_H1H1H2	c_H1H1H3	c_H1H2H2	c_H1H2H3	c_H1H3H3	c_H2H2H2	c_H2H2H3	c_H2H3H3	c_H3H3H3	hb_H1_channel	hb_H1_ncombined	hb_H1_obsratio	hb_H1_result	hb_H2_channel	hb_H2_ncombined	hb_H2_obsratio	hb_H2_result	hb_H3_channel	hb_H3_ncombined	hb_H3_obsratio	hb_H3_result	hb_channel	hb_result	hs_chisqMass	hs_chisqMu	hs_deltaChisq	maxEV	mu_H1_WW	mu_H1_ZZ	mu_H1_bb	mu_H1_bb_VH	mu_H1_gamgam	mu_H1_tautau	mu_H2_WW	mu_H2_ZZ	mu_H2_bb	mu_H2_bb_VH	mu_H2_gamgam	mu_H2_tautau	mu_H3_WW	mu_H3_ZZ	mu_H3_bb	mu_H3_bb_VH	mu_H3_gamgam	mu_H3_tautau	valid_BFB	valid_Higgs	valid_STU	valid_Uni	w_H1	w_H2	w_H3	x_H1W	x_H1Z	x_H1_bb	x_H1_gg	x_H1_vbf	x_H1tt	x_H2W	x_H2Z	x_H2_bb	x_H2_gg	x_H2_vbf	x_H2tt	x_H3W	x_H3Z	x_H3_bb	x_H3_gg	x_H3_vbf	x_H3tt	dataId	ObsLim
82	125.0	125.09	425	0.0836839761481554	-0.3763515029188245	-0.922689838671033	0.9756992217264652	-0.1572204959684904	0.1526196067672558	-0.202504372442683	-0.9130395730186966	0.3540490322588543	1.352	1.175	-0.4069999999999998	246.21965079413735	120	890	0.1848501241896302	5.318623769958788	0.0229190712161253	1.0324162663175034	-0.0539691998910009	-0.4994247970515514	2734.7290470442786	89914.34661442135	-12922.420242414755	0.0036839238411061	3.8071240941949966	-0.0051979188097786	-0.0001369578119785	0.2079746270954943	0.0261968039899132	0.0015398121429185	0.5909279067953709	0.0288964746300951	0.0023097182143778	0.0781904607637868	0.0002249725533484	0.0002469698696758	0.0634922539450187	0	0.0	0.209540379497799	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0.0	0.1431260993523632	0.1696635904768585	0.2386880780492117	0.249609804949363	0.1171729480068052	6.846312096183067e-06	8.148233740703126e-05	3.977595093257834e-06	6.756524396560995e-07	0.0003775572769108	3.8878073936357627e-08	3.3962197382049125e-08	1.0998993203703945e-05	0.081257868157976	-62.08446067305852	-0.5547653805952723	-157.79979427057555	10.410904657296197	-121.49760732538049	-1029.0704172834771	175.75626853059427	-203.8192329043748	-342.30348280859675	-3428.311571890672	871	2	0.4307045215562565	1	377	1	0.7547595751661664	1	516	1	0.4892097976714643	1	377	1	0.0010237976372491	85.18029481347574	-0.5863432673869937	16.031324719360025	0.0070021536012257	0.0070021536012257	0.0070021536012257	0.0070021536012257	0.0070021536012257	0.0070021536012257	0.9518725858165624	0.9518725858165624	0.951872585816562	0.951872585816562	0.951872585816562	0.951872585816562	0.0184100792946508	0.0184100792946508	0.0184100792946508	0.0184100792946508	0.0184100792946508	0.0184100792946508	1	1	1	1	2.8505719279862544e-05	0.0038891219351199	3.2929658698641333	0.0103294365993484	0.006388640436204	0.0034167675368285	0.2939862701292529	0.0274868058660628	0.0033314364996799	1.4012363747794288	0.8667036509482998	0.4634901105010833	39.91583133802319	3.7339520704392815	0.4520807104411462	0.0006942657931327	0.0004116550605619	0.0002134672525784	0.3335592416622653	0.0277029684908954	0.0007026397087781	X425_S125	0.000509219184754513
83	125.09	150.0	425	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2072715494231381	2.8904997854076964	4.016680370966467	-0.8553914845314745	0.9912687166287748	-5.181047457755287	-9139.161581079896	-4819.882026407264	-19439.93367238473	0.0052431680321393	4.262158946734696	-0.0073429047961966	-0.0001955196445064	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.0	0.6879349901434315	0.0832921288938195	0.0023697760561626	0.1659843144822814	0.0080992346223281	0.0013898686574118	0.0323969384893127	6.529382973309023e-05	6.919346121791493e-05	0.018398261364301	0.0	0.1369318759927057	0.4144839834242672	0.1871521726800619	0.1454910767903705	0.0682970702199401	3.990537627793436e-06	4.749393963570548e-05	2.3184369430983507e-06	3.93820270808467e-07	0.0002200683373753	2.2661020233895843e-08	1.979568337984089e-08	6.4110276643238805e-06	0.0473631023364335	167.4915526650683	43.624683658206045	238.64500988311937	-54.747295666558394	-302.60014952113545	-32.170311451031154	426.0868929393538	298.0493517476107	2093.65718017586	-448.0891867432383	376	1	0.7405527864951748	1	872	2	0.4220504894384338	1	798	1	0.430384465376919	1	376	1	2.5912293106079545e-25	86.26472489359291	0.4970630150929054	13.586093399833477	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0088099614122573	0.0088099614122573	0.0088099614122573	0.0088099614122573	0.0088099614122573	0.0088099614122573	0.0149467115250468	0.0149467115250468	0.0149467115250468	0.0149467115250468	0.0149467115250468	0.0149467115250468	1	1	1	1	0.0038159172547608	0.0001480353264371	7.869149361323552	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0071843213897742	0.0046569361318573	0.0023727468117073	0.2668789488548717	0.0285381616157454	0.0026609140336621	0.000967032442305	0.0005733881786198	0.0002973353442657	0.4646096801954816	0.0385870505847132	0.0009786963441972	X425_S150	0.00043706218881708306
84	125.09	170.0	425	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2077366207892629	2.9573281366142417	4.202877348536481	-0.8442416051435172	1.009879990924406	-4.957948941304403	-9369.681311211592	-7583.186085448023	-24052.41493927491	0.0053321231531434	4.284956696489451	-0.0074366738999424	-0.0001993312911821	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.0	0.962818941897976	0.0243954124426901	0.0004219206578202	0.0085783868343558	0.0004199210338495	0.0001609697296423	0.0022195826074906	3.459349469332292e-06	3.5893250274285914e-06	0.0009778161216783	0.0	0.1385489326364589	0.4178139676669523	0.1791178279973222	0.1472092107940499	0.0691036043475666	4.037662706131764e-06	4.805480532215837e-05	2.3458158410706517e-06	3.984709752608725e-07	0.0002226671695643	2.2928628875476122e-08	2.0029454670089703e-08	6.486736806572342e-06	0.0479224229383507	167.49155266506827	48.81471788692552	238.64500988311937	-66.3020224226268	-311.4524544736847	-32.17031145103118	547.2849424865477	314.95807951434494	2128.57419894622	-448.0891867432382	376	1	0.7405527864951748	1	224	1	0.0419498128993545	1	798	1	0.4361939753603006	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	13.97346641489082	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0088091373953236	0.0088091373953236	0.0088091373953236	0.0088091373953236	0.0088091373953236	0.0088091373953236	0.0151232203108836	0.0151232203108836	0.0151232203108836	0.0151232203108836	0.0151232203108836	0.0151232203108836	1	1	1	1	0.0038159172547608	0.0031724822964289	7.77730556279496	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0047040828918328	0.0031364505471227	0.0015586294503937	0.2131331057378457	0.0246878446580175	0.0019277576025384	0.000967032442305	0.0005733881786198	0.0002973353442657	0.4646096801954816	0.0385870505847132	0.0009786963441972	X425_S170	0.0009299581592462301
85	125.09	185.0	425	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.208123574699359	3.012931413204063	4.357799052530284	-0.8349645570590057	1.0253651527406928	-4.772324003788629	-9561.480930422727	-9882.341415821784	-27890.143493367148	0.0053900655531381	4.300761827095965	-0.0075042384212542	-0.0002017879713491	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.0	0.8569442999111748	0.1362206263081219	0.0002661379845608	0.004392277263993	0.0002151115288743	8.894611589270687e-05	0.0013607054849727	1.8009337301110504e-06	1.830949292279568e-06	0.0005082635193868	0.0	0.1417303730180032	0.4237004262254939	0.1639758852037993	0.150589513470104	0.0706904011073689	4.1303778424803695e-06	4.915826743673358e-05	2.399681815368924e-06	4.0762089527429236e-07	0.0002277801813459	2.345512925631476e-08	2.0489382543189512e-08	6.635688992837316e-06	0.0490228452123899	167.49155266506835	53.13298855378976	238.64500988311937	-75.9159161688869	-318.8178488287356	-32.17031145103121	648.1255071488616	329.0266694140106	2157.626249719996	-448.0891867432383	376	1	0.7405527864951748	1	800	1	0.0768340444846637	1	798	1	0.4476306282520641	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	14.306659454061638	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0088153644556201	0.0088153644556201	0.0088153644556201	0.0088153644556201	0.0088153644556201	0.0088153644556201	0.0154704884051264	0.0154704884051264	0.0154704884051264	0.0154704884051264	0.0154704884051264	0.0154704884051264	1	1	1	1	0.0038159172547608	0.0070097557537306	7.6027273587713085	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0035265202799327	0.0023779672887388	0.0011678707385511	0.1836169459932494	0.0222560655268209	0.0015437118319527	0.000967032442305	0.0005733881786198	0.0002973353442657	0.4646096801954816	0.0385870505847132	0.0009786963441972	X425_S185	0.0006510920366346371
86	125.09	200.0	425	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2085432289398857	3.073233558238094	4.525812731509477	-0.8249035330800285	1.0421589197808914	-4.571012451834903	-9769.488968158745	-12375.791562846862	-32052.1871365376	0.0054420106684116	4.315617809531913	-0.0075694683335024	-0.0002039495052054	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.0	0.7388491713301645	0.2569475467278109	0.0001829626500046	0.0025694754672781	0.0001259742836097	5.4988774591554874e-05	0.000965802841008	1.0697816147811585e-06	1.0697816147811585e-06	0.0003019383623027	0.0	0.1487879472675284	0.4376983003960594	0.1294460320017792	0.1580882355145322	0.0742104846570016	4.336053222296072e-06	5.1606141629294223e-05	2.519175839314308e-06	4.2791869505282554e-07	0.0002391226727836	2.4623095675464907e-08	2.150966729617691e-08	6.9661182915576235e-06	0.0514639759498746	167.4915526650682	57.81618350236084	238.64500988311937	-86.34225164018301	-326.8056708757624	-32.17031145103124	757.4878096699624	344.28415423477475	2189.1334033760622	-448.0891867432381	376	1	0.7405527864951748	1	800	1	0.1768271762851091	1	798	1	0.4730314841103474	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	14.678973334895538	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0088089956852316	0.0088089956852316	0.0088089956852316	0.0088089956852316	0.0088089956852316	0.0088089956852316	0.0162408534177249	0.0162408534177249	0.0162408534177249	0.0162408534177249	0.0162408534177249	0.0162408534177249	1	1	1	1	0.0038159172547608	0.0120732518470512	7.242101287783533	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0026635030121765	0.00180822306949	0.000881079395361	0.159651586439428	0.0201062318021398	0.0012540905055075	0.000967032442305	0.0005733881786198	0.0002973353442657	0.4646096801954816	0.0385870505847132	0.0009786963441972	X425_S200	0.0007620449978143781
87	125.09	225.0	425	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2093153200750539	3.184179063170836	4.834928807553448	-0.8063929911273647	1.0730565431232475	-4.20063405538324	-10152.187738885192	-16963.308067113772	-39709.62673977327	0.0055179364499602	4.338568316315115	-0.0076731838879391	-0.0002070023921131	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.0	0.7101422198272938	0.2870574888597652	0.0001310262405596	0.001575315487645	7.716545388686723e-05	3.525706091396072e-05	0.0007901582445965	6.716345079070815e-07	6.591320040368826e-07	0.000190038058827	0.0	0.1754028885598584	0.4897158283230466	0.0	0.1863667969470788	0.0874851330992582	5.1116792328110634e-06	6.083736267247265e-05	2.969801836243018e-06	5.04464081664305e-07	0.0002818965399864	2.902763420075004e-08	2.5357280915551282e-08	8.212205980581708e-06	0.0606697666320526	167.49155266506833	66.43245126488344	238.64500988311937	-105.52490348131226	-341.50188026964315	-32.17031145103118	958.6955091135464	372.3552843162669	2247.1011103190426	-448.0891867432383	376	1	0.7405527864951748	1	800	1	0.2126444689538012	1	798	1	0.5691266352023951	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	15.39261237166054	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0088125588403635	0.0088125588403635	0.0088125588403635	0.0088125588403635	0.0088125588403635	0.0088125588403635	0.0191459903470817	0.0191459903470817	0.0191459903470817	0.0191459903470817	0.0191459903470817	0.0191459903470817	1	1	1	1	0.0038159172547608	0.02180234781527	6.143213451955858	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0017480615203963	0.0011729854080356	0.0005776797055684	0.1305319124227442	0.017136994239773	0.000911708628238	0.000967032442305	0.0005733881786198	0.0002973353442657	0.4646096801954816	0.0385870505847132	0.0009786963441972	X425_S225	0.00042635242450566604
88	125.09	250.0	425	0.9664728381913398	0.1253712029286557	-0.2240810445231769	0.0938658295313625	0.6397840660254767	0.7628011240856278	0.23899677630622	-0.7582601204970034	0.606565850158995	-0.129	0.226	-0.8990000000000002	246.21965079413735	140	100	0.2101782454614184	3.3081769804486054	5.180411480779062	-0.7857047383567406	1.1075891809764695	-3.7866817299372655	-10579.90989440298	-22090.532395412072	-48267.94159044844	0.0055834228051125	4.359601716680219	-0.0077710041414356	-0.0002094987586529	0.2095403794977989	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0	0.0	0.7009369044636077	0.2969732676543388	9.8091170225221e-05	0.0010699036915493	5.259526558457314e-05	2.439780380729249e-05	0.0007119359143767	4.669579663117046e-07	4.489595864538658e-07	0.0001319881189574	0.0	0.1848275480449866	0.4622974967425791	0.0	0.1963805636243637	0.0921858401186311	5.38633740156753e-06	6.410624513996765e-05	3.129373729697595e-06	5.31569691105517e-07	0.0002970432626044	3.058733239185234e-08	2.6719765536300573e-08	8.65346008776423e-06	0.0639296439136867	167.49155266506835	76.06239758770275	238.6450098831194	-126.9643378919862	-357.9270554745687	-32.170311451031154	1183.5747026093168	403.72890028969965	2311.888547490608	-448.0891867432383	376	1	0.7405527864951748	1	800	1	0.2450733402134499	1	798	1	0.6032468089629519	1	376	1	2.1060000000001607e-25	86.26991488685027	0.5022530083502658	16.231018730729527	0.9339555522162544	0.9339555522162544	0.9339555522162541	0.9339555522162544	0.9339555522162541	0.9339555522162541	0.0088100009125686	0.0088100009125686	0.0088100009125686	0.0088100009125686	0.0088100009125686	0.0088100009125686	0.0201747330377428	0.0201747330377428	0.0201747330377428	0.0201747330377428	0.0201747330377428	0.0201747330377428	1	1	1	1	0.0038159172547608	0.0345414212988742	5.829960933369989	1.3748609968318015	0.8503897464752248	0.4547658673544709	39.16449833198429	3.6636681419966863	0.4435712256637518	0.0011806463897838	0.0007734203320053	0.0003885560133542	0.109958708541063	0.0147052151085764	0.0006823544205719	0.000967032442305	0.0005733881786198	0.0002973353442657	0.4646096801954816	0.0385870505847132	0.0009786963441972	X425_S250	0.0006720262487034092
89	70.0	125.09	425	0.0836839761481554	-0.3763515029188245	-0.922689838671033	0.9756992217264652	-0.1572204959684904	0.1526196067672558	-0.202504372442683	-0.9130395730186966	0.3540490322588543	1.352	1.175	-0.4069999999999998	246.21965079413735	120	890	0.1842306738474644	5.265877455151122	0.0171554057230068	1.043848452942221	-0.0501901499776807	-0.5342966834098261	1193.2782148463884	104138.37103331216	-8220.494004519618	0.0032969553131529	3.738860750210231	-0.0049708877062962	-0.0001239019861332	0.0002129578343487	5.998812235177434e-05	0.0	0.841833317003233	0.0412918242188046	0.0006868640009278	0.0350930515757879	0.0002849435811709	0.0003529301198362	0.0801841235435383	0	0.0	0.209540379497799	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0.0	0.1365119408614287	0.1685001778260991	0.2413894541494051	0.2524347887817149	0.1184990645180352	6.923795915325813e-06	8.24045218774843e-05	4.022611921953226e-06	6.832992034469082e-07	0.0003818303190025	3.931808041096496e-08	3.434656793405888e-08	1.1123475404949668e-05	0.0821775121753424	-19.46968686707124	-0.301026580904784	-141.82431067362515	8.031175034579197	-115.348116232971	-999.7854282941166	175.75626853059427	-203.81923290437476	-342.30348280859675	-3428.3115718906724	1	1	0.2396489975252613	1	377	1	0.7547595751661664	1	801	1	0.610235808658599	1	377	1	2.1060000000001607e-25	85.38640643225796	-0.3812554462420365	15.87603218107068	0.0070016215428995	0.0070016215428995	0.0070016215428995	0.0070016215428995	0.0070016215428995	0.0070016215428995	0.9518725858165624	0.9518725858165624	0.951872585816562	0.951872585816562	0.951872585816562	0.951872585816562	0.0186184372009848	0.0186184372009848	0.0186184372009848	0.0186184372009848	0.0186184372009848	0.0186184372009848	1	1	1	1	1.260791002713982e-05	0.0038891219351199	3.256114469992712	0.0554638222826032	0.0301117152732745	0.0184389197058199	0.8207525216567045	0.0441259525508438	0.0123631054226591	1.4012363747794288	0.8667036509482998	0.4634901105010833	39.91583133802319	3.7339520704392815	0.4520807104411462	0.0006942657931327	0.0004116550605619	0.0002134672525784	0.3335592416622653	0.0277029684908954	0.0007026397087781	X425_S70	0.000559448975251259
90	90.0	125.09	425	0.0836839761481554	-0.3763515029188245	-0.922689838671033	0.9756992217264652	-0.1572204959684904	0.1526196067672558	-0.202504372442683	-0.9130395730186966	0.3540490322588543	1.352	1.175	-0.4069999999999998	246.21965079413735	120	890	0.1844154981919801	5.281615283345483	0.0188751007885527	1.040437450872375	-0.0513176986697669	-0.5238920180162149	1653.19827666767	99894.37307149856	-9623.399735173649	0.0034717631589422	3.766987145108139	-0.0050541899926804	-0.0001289176606728	0.0020004360950687	0.0004070887453464	0.0	0.8181783628831086	0.0401087437061279	0.0012402703789426	0.0551120144191433	0.00029206366988	0.0003430747903042	0.082317945312078	0	0.0	0.209540379497799	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0.0	0.1392856991079416	0.1689049123536426	0.2402854713946291	0.2512802907341406	0.1179571148949832	6.8921302764310125e-06	8.20276488637527e-05	4.004214704864182e-06	6.801741682641755e-07	0.0003800840368838	3.913826111074923e-08	3.418948560078729e-08	1.107260273918425e-05	0.0818016773792795	-32.184584412913594	-0.3767341947984412	-146.5908885300579	8.741210912685904	-117.1829294260442	-1008.523140626606	175.75626853059424	-203.8192329043747	-342.30348280859664	-3428.311571890672	1	1	0.0376954572986609	1	377	1	0.7547595751661664	1	801	1	0.6073031238401279	1	377	1	2.1060000000001607e-25	85.38640643225796	-0.3812554462420365	15.922354758635532	0.0070045348525629	0.0070045348525629	0.0070045348525629	0.0070045348525629	0.0070045348525629	0.0070045348525629	0.9518725858165624	0.9518725858165624	0.951872585816562	0.951872585816562	0.951872585816562	0.951872585816562	0.0185332866973591	0.0185332866973591	0.0185332866973591	0.0185332866973591	0.0185332866973591	0.0185332866973591	1	1	1	1	1.5823347530646602e-05	0.0038891219351199	3.2710745680859703	0.027850962274989	0.0158956521891109	0.0092229613568419	0.5257158003478567	0.0368218153487282	0.0071881508144499	1.4012363747794288	0.8667036509482998	0.4634901105010833	39.91583133802319	3.7339520704392815	0.4520807104411462	0.0006942657931327	0.0004116550605619	0.0002134672525784	0.3335592416622653	0.0277029684908954	0.0007026397087781	X425_S90	0.0008671808940698881
91	110.0	125.09	450	0.0836839761481554	-0.3763515029188245	-0.922689838671033	0.9756992217264652	-0.1572204959684904	0.1526196067672558	-0.202504372442683	-0.9130395730186966	0.3540490322588543	1.352	1.175	-0.4069999999999998	246.21965079413735	120	890	0.1920449907281058	5.9344786312281	0.0227555913157886	1.1730625595188278	-0.0598841698560545	-0.5770971366688977	3628.517163875677	107544.88808984532	-12054.392054171263	0.00374498059904	3.845342030834298	-0.0054398721470888	-0.0001368561507457	0.0461113895132097	0.0042910598917932	0.0003870956126163	0.7541862840121509	0.0369091165517882	0.0019804891808276	0.0764188754622391	0.0002800691770867	0.0003160780712836	0.0791195425270041	0	0.0	0.209540379497799	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0.0	0.1386665529119585	0.1656438670265881	0.2343446916988882	0.2519040300224791	0.1190315746260066	5.5363523081863534e-06	7.058849192937601e-05	3.4602201926164717e-06	4.0230826772820843e-07	0.0003538651850315	3.414083923381585e-08	2.9527212310327224e-08	9.642480270091232e-06	0.0899657250080282	-48.078206345216486	-0.4713687121655194	-168.84112500832777	9.628755760319276	-132.0191142294096	-1138.9061918379791	175.75626853059424	-224.8580465083499	-382.0378324687241	-3843.5050148532105	871	2	0.4275574112734864	1	377	1	0.7547595751661664	1	261	1	0.4547999194886269	1	377	1	2.524892204070705e-25	85.42167931260484	-0.3459825658951558	17.890456317947542	0.0070047380342595	0.0070047380342595	0.0070047380342595	0.0070047380342595	0.0070047380342595	0.0070047380342595	0.9518725858165624	0.9518725858165624	0.951872585816562	0.951872585816562	0.951872585816562	0.951872585816562	0.0189195709111319	0.018919570911132	0.018919570911132	0.018919570911132	0.018919570911132	0.018919570911132	1	1	1	1	2.0163680988545248e-05	0.0038891219351199	3.964251467697518	0.0153645992535393	0.0091925802975663	0.0050855843108114	0.368918454273679	0.031051336868821	0.0045290828120671	1.4012363747794288	0.8667036509482998	0.4634901105010833	39.91583133802319	3.7339520704392815	0.4520807104411462	0.0005482772388768	0.0003285403694066	0.0001663695406225	0.2776653092322595	0.0247606429943048	0.0005949522046089	X450_S110	0.0006605315219722031
92	125.0	125.09	450	0.0836839761481554	-0.3763515029188245	-0.922689838671033	0.9756992217264652	-0.1572204959684904	0.1526196067672558	-0.202504372442683	-0.9130395730186966	0.3540490322588543	1.352	1.175	-0.4069999999999998	246.21965079413735	120	890	0.1922485862951113	5.951814832598451	0.0246499429114289	1.1693051275512634	-0.0611262352121807	-0.565635747446248	4135.147856975684	102869.85908503504	-13599.780398094836	0.0038250857740334	3.861540322550791	-0.0055006990401537	-0.0001400841735398	0.2079746270954943	0.0261968039899132	0.0015398121429185	0.5909279067953709	0.0288964746300951	0.0023097182143778	0.0781904607637868	0.0002249725533484	0.0002469698696758	0.0634922539450187	0	0.0	0.209540379497799	0.0264361676497814	0.0015471908249778	0.5894339299133892	0.0288244756313645	0.0023091776568478	0.0780986508779571	0.000224432558631	0.0002463398800228	0.0633392555092288	0.0	0.1401288779083539	0.1661122884670479	0.2336943151639203	0.2512049210774344	0.1187012264431833	5.520987276427129e-06	7.039258777444591e-05	3.450617047766956e-06	4.011917420870381e-07	0.0003528831034183	3.404608820463397e-08	2.9445265474278028e-08	9.615719506443918e-06	0.0897160432419408	-62.08446067305847	-0.5547653805952315	-174.09180842830435	10.41090465729618	-134.04027563740428	-1148.5313280792368	175.75626853059433	-224.85804650834987	-382.037832468724	-3843.50501485321	871	2	0.4307045215562565	1	377	1	0.7547595751661664	1	516	1	0.5884415030907036	1	377	1	0.0010237976372491	85.18029481347574	-0.5863432673869937	17.94150047095927	0.0070021536012257	0.0070021536012257	0.0070021536012257	0.0070021536012257	0.0070021536012257	0.0070021536012257	0.9518725858165624	0.9518725858165624	0.951872585816562	0.951872585816562	0.951872585816562	0.951872585816562	0.0188670634492259	0.0188670634492259	0.0188670634492259	0.0188670634492259	0.0188670634492259	0.0188670634492259	1	1	1	1	2.8505719279862544e-05	0.0038891219351199	3.975284068689517	0.0103294365993484	0.006388640436204	0.0034167675368285	0.2939862701292529	0.0274868058660628	0.0033314364996799	1.4012363747794288	0.8667036509482998	0.4634901105010833	39.91583133802319	3.7339520704392815	0.4520807104411462	0.0005482772388768	0.0003285403694066	0.0001663695406225	0.2776653092322595	0.0247606429943048	0.0005949522046089	X450_S125	0.000415482154380483
